snapshot_time_utc,currency,instrument_name,option_type,strike,expiry_utc,dte_days,index_price,underlying_price,mark_price,mark_price_usd,mark_iv,bid_iv,ask_iv,best_bid_price,best_ask_price,best_bid_amount,best_ask_amount,last_price,open_interest,volume_24h,delta,gamma,vega,theta,rho,contract_size,tick_size
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1825-C,call,1825.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.98,0.0016,2.7568,59.37,57.51,61.19,0.0014,0.0018,633.0,400.0,0.0017,423.0,431.0,0.08544,0.00219,0.18762,-2.77751,0.00702,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1825-P,put,1825.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.98,0.0606,104.4126,59.37,0.0,257.6,0.0505,0.107,1.0,106.0,,0.0,0.0,-0.91456,0.00219,0.18762,-3.13995,-0.08166,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1850-C,call,1850.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.98,0.0009,1.5507,61.8,60.13,64.14,0.0008,0.0011,505.0,400.0,0.0009,233.0,166.0,0.05159,0.00142,0.12699,-1.59915,0.00424,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1850-P,put,1850.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.99,0.0744,128.1905,61.8,0.0,273.51,0.0635,0.121,1.0,102.0,0.0955,4.0,0.0,-0.9484,0.00142,0.12702,-2.2129,-0.08565,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1900-C,call,1900.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.99,0.0004,0.6892,68.48,66.29,71.7,0.0003,0.0005,471.0,418.0,0.0004,400.0,40.0,0.02144,0.00062,0.06168,-0.64996,0.00176,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1900-P,put,1900.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.99,0.1029,177.2957,68.48,0.0,310.41,0.091,0.151,1.0,98.0,,0.0,0.0,-0.97856,0.00062,0.06168,-1.1907,-0.09056,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-24JUN26-1500-C,call,1500.0,2026-06-24T08:00:00+00:00,2.7768,1723.22,1722.99,0.1307,225.1948,88.48,0.0,129.53,0.125,0.135,18.0,18.0,0.1315,18.0,18.0,0.96678,0.00056,0.11117,-1.77314,0.1095,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-24JUN26-1500-P,put,1500.0,2026-06-24T08:00:00+00:00,2.7768,1723.22,1722.99,0.001,1.723,88.48,86.31,90.93,0.0009,0.0012,400.0,994.0,0.0007,295.0,309.0,-0.03322,0.00056,0.11117,-1.76212,-0.00448,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-24JUN26-1550-C,call,1550.0,2026-06-24T08:00:00+00:00,2.7768,1723.22,1723.05,0.1024,176.4403,78.92,0.0,106.46,0.0965,0.106,18.0,18.0,,0.0,0.0,0.94213,0.00098,0.17392,-2.47431,0.10998,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-24JUN26-1550-P,put,1550.0,2026-06-24T08:00:00+00:00,2.7768,1723.22,1723.05,0.0017,2.9292,78.92,76.34,80.38,0.0015,0.0019,436.0,400.0,0.0013,4.0,4.0,-0.05787,0.00098,0.17392,-2.47431,-0.00781,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-24JUN26-1600-C,call,1600.0,2026-06-24T08:00:00+00:00,2.7768,1723.22,1723.05,0.0749,129.0564,69.84,0.0,88.09,0.0695,0.078,18.0,18.0,0.0785,2.0,2.0,0.89389,0.00175,0.27521,-3.46479,0.10727,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-24JUN26-1600-P,put,1600.0,2026-06-24T08:00:00+00:00,2.7768,1723.22,1723.05,0.0031,5.3415,69.84,68.07,71.22,0.0029,0.0034,400.0,592.0,0.003,31.0,0.0,-0.10611,0.00175,0.27521,-3.46479,-0.01431,1.0,0.0001
